identifier,title,description,issued,modified,landingPage,webService,spatial
http://maps-semcog.opendata.arcgis.com/datasets/8451eda166d64dfaa42ed7dac15b7323_0,Sewer Service Areas 2005,"This feature layer depicts areas that area currently sewered, as well as, planned for sewered in the future.",2015-09-17T17:37:39.000Z,2016-04-29T14:07:20.000Z,http://maps-semcog.opendata.arcgis.com/datasets/8451eda166d64dfaa42ed7dac15b7323_0,http://arcgisserver.semcog.org/arcgis/rest/services/OpenData/SewerService/MapServer/0,"-84.133314,41.709591,-82.412255,43.183798",http://maps-semcog.opendata.arcgis.com/datasets/8451eda166d64dfaa42ed7dac15b7323_0
http://maps-semcog.opendata.arcgis.com/datasets/ea6bf6cdcbb248679f533bb6bc0afb08_0,Roads,Roads: Road features extracted from version 15 of the Michigan Geographic Framework.,2015-10-05T19:00:51.000Z,2016-04-29T14:06:59.000Z,http://maps-semcog.opendata.arcgis.com/datasets/ea6bf6cdcbb248679f533bb6bc0afb08_0,http://arcgisserver.semcog.org/arcgis/rest/services/OpenData/Roads/MapServer/0,"-84.16166,41.708963,-82.413547,43.18372",http://maps-semcog.opendata.arcgis.com/datasets/ea6bf6cdcbb248679f533bb6bc0afb08_0
