identifier,title,description,issued,modified,landingPage,webService,spatial
http://opendata.dc.gov/datasets/95254fae17bc4792bd47b53f71c2e503_19,Crashes in DC (Retired),"This layer was retired on June 19, 2017 and replaced by a new layer,?Crashes in DC. The new data also comes with a companion?Crash Details Table?containing related attribution for each crash.Crash in the District of Columbia from 2008 to May 2016. The dataset contains locations and attributes of , created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies. A database provided by the District Department of Transportation regarding identified crash locations. All DC GIS data is stored and exported in Maryland State Plane coordinates NAD 83 meters. METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.",2016-02-12T01:43:53.000Z,2017-06-19T19:12:28.000Z,http://opendata.dc.gov/datasets/95254fae17bc4792bd47b53f71c2e503_19,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Safety_WebMercator/MapServer/19,"-77.116218,38.812184,-76.909408,38.994894",http://opendata.dc.gov/datasets/95254fae17bc4792bd47b53f71c2e503_19
http://opendata.dc.gov/datasets/bdffcd6bc56146a1b18a4f14f3501182_1,Public Safety Survey from 2017,"To ensure residents across the District were provided an opportunity to participate in the discussion around public safety, the qualities of a permanent chief of police, and public safety priorities for the District, the Office of the Deputy Mayor for Public Safety and Justice conducted a survey. Residents could take the survey online or complete it in person at recreation centers, senior centers, and libraries. The survey was publicized in Mayor Bowser?s weekly newsletter, on neighborhood list-servs, and in a link on all District government emails. The survey was open to the public between January 26 and February 13, 2017. We collected over 7000 responses, of which we identified 3990 as valid responses from District residents.",2017-03-03T16:30:46.000Z,2017-03-08T15:36:46.000Z,http://opendata.dc.gov/datasets/bdffcd6bc56146a1b18a4f14f3501182_1,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/MPD_Survey_Draft/MapServer/1,"-77.122373,38.785481,-76.900716,39.001746",http://opendata.dc.gov/datasets/bdffcd6bc56146a1b18a4f14f3501182_1
