identifier,title,description,issued,modified,landingPage,webService,spatial
http://gis-midnr.opendata.arcgis.com/datasets/06a6013391014810b03a1ccc9f519118_0,Michigan DNR Law Enforcement Management Units,There is no description available.,2015-05-07T11:49:12.000Z,2017-02-06T21:13:18.000Z,http://gis-midnr.opendata.arcgis.com/datasets/06a6013391014810b03a1ccc9f519118_0,http://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrLawEnforcement/MapServer/0,"-90.5552,41.6317,-82.0729,48.2631",http://gis-midnr.opendata.arcgis.com/datasets/06a6013391014810b03a1ccc9f519118_0
