publisher,keyword,identifier,title,description,issued,modified,landingPage,webService,spatial
City of South Bend,[u'Public Safety'],http://data-southbend.opendata.arcgis.com/datasets/15072408b9bb45e686e0e9bfd2a1ccc6_0,Criminally Assaulted Shootings,"This dataset includes fatal and non fatal, criminally assaulted shootings in South Bend from 2015 - 2017.Note that location is provided at the 100 block level rather than the exact location of the incident.If the location of the incident is unknown, the incident will not appear on the map, but is included in the table.The time listed in the date/time field is a default time provided by the application and does not reflect the actual time of the incident.",2018-04-03T20:44:17.000Z,2018-04-04T12:58:01.000Z,http://data-southbend.opendata.arcgis.com/datasets/15072408b9bb45e686e0e9bfd2a1ccc6_0,https://gis.southbendin.gov/arcgis/rest/services/OpenData/Shootings/MapServer/0,"-86.3354,41.634,-86.1962,41.743"
