identifier,title,description,issued,modified,landingPage,webService,spatial
http://opendata.dc.gov/datasets/7c46d01a9b2145afb05f8fa17af00264_6,Parking Violations Issued in July 2012,"Parking citation locations in the District of Columbia.   The Vision Zero data contained in this layer pertain to parking violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example, the District Department of Transportation's (DDOT) traffic control officers write parking violations to prevent congestion through enforcement and control at intersections. Parking violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation.Data was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported into DDOT?s SQL server, where the Office of the Chief Technology Officer (OCTO) geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.",2016-02-12T22:30:15.000Z,2017-10-06T19:45:45.092Z,http://opendata.dc.gov/datasets/7c46d01a9b2145afb05f8fa17af00264_6,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Parking_2012/MapServer/6,"-77.1113,38.8134,-76.9122,38.9936",http://opendata.dc.gov/datasets/7c46d01a9b2145afb05f8fa17af00264_6
http://opendata.dc.gov/datasets/5d582d5304424c9b823985c294faba66_11,Parking Violations Issued in December 2013,"Parking citation locations in the District of Columbia.   The Vision Zero data contained in this layer pertain to parking violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example, the District Department of Transportation's (DDOT) traffic control officers write parking violations to prevent congestion through enforcement and control at intersections. Parking violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation.Data was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported into DDOT?s SQL server, where the Office of the Chief Technology Officer (OCTO) geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.",2016-02-12T23:50:53.000Z,2017-09-19T19:06:19.000Z,http://opendata.dc.gov/datasets/5d582d5304424c9b823985c294faba66_11,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Parking_2013/MapServer/11,"-77.1113,38.8136,-76.9109,38.9936",http://opendata.dc.gov/datasets/5d582d5304424c9b823985c294faba66_11
http://opendata.dc.gov/datasets/b14fd4516f4a41e1ae6fd35caedfee65_8,Parking Violations Issued in September 2010,"Parking citation locations in the District of Columbia.   The Vision Zero data contained in this layer pertain to parking violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example, the District Department of Transportation's (DDOT) traffic control officers write parking violations to prevent congestion through enforcement and control at intersections. Parking violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation.Data was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported into DDOT?s SQL server, where the Office of the Chief Technology Officer (OCTO) geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.",2016-02-11T14:43:13.000Z,2017-09-19T19:06:33.000Z,http://opendata.dc.gov/datasets/b14fd4516f4a41e1ae6fd35caedfee65_8,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Parking_2010/MapServer/8,"-77.1113,38.8197,-76.91,38.9936",http://opendata.dc.gov/datasets/b14fd4516f4a41e1ae6fd35caedfee65_8
http://opendata.dc.gov/datasets/e0e59dfa9dc24c3491120036de78bc12_9,Parking Violations Issued in October 2016,"Parking citation locations in the District of Columbia. The?Vision Zero?data contained in this layer pertain to parking violations issued by the District of Columbia's?Metropolitan Police Department (MPD)?and partner agencies with the authority. For example, the?District Department of Transportation's (DDOT)?traffic control officers write parking?violations?to prevent congestion through enforcement and control at intersections.Parking violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation.Data was originally downloaded from the District?Department of Motor Vehicle's?eTIMS meter work order management system. Data was exported into DDOT?s SQL server, where the?Office of the Chief Technology Officer (OCTO)?geocoded citation data to the street segment level. Data was then visualized using the street segment centroid?coordinates.",2017-02-21T14:02:50.000Z,2017-09-19T19:06:33.000Z,http://opendata.dc.gov/datasets/e0e59dfa9dc24c3491120036de78bc12_9,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Parking_2016/MapServer/9,"-77.176,38.755,-76.896,39.035",http://opendata.dc.gov/datasets/e0e59dfa9dc24c3491120036de78bc12_9
http://opendata.dc.gov/datasets/977602b156f74e41ae2dabbfaca42e20_3,Parking Violations Issued in April 2016,"Parking citation locations in the District of Columbia. The?Vision Zero?data contained in this layer pertain to parking violations issued by the District of Columbia's?Metropolitan Police Department (MPD)?and partner agencies with the authority. For example, the?District Department of Transportation's (DDOT)?traffic control officers write parking?violations?to prevent congestion through enforcement and control at intersections.Parking violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation.Data was originally downloaded from the District Department of Motor Vehicle's?eTIMS meter work order management system. Data was exported into DDOT?s SQL server, where the?Office of the Chief Technology Officer (OCTO)?geocoded citation data to the street segment level. Data was then visualized using the street segment centroid?coordinates.",2016-07-21T15:23:31.000Z,2017-10-06T18:13:46.610Z,http://opendata.dc.gov/datasets/977602b156f74e41ae2dabbfaca42e20_3,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Parking_2016/MapServer/3,"-77.176,38.755,-76.896,39.035",http://opendata.dc.gov/datasets/977602b156f74e41ae2dabbfaca42e20_3
http://opendata.dc.gov/datasets/6bfd510fba784d02a034d2ba5ecffb0f_1,Parking Violations Issued in February 2010,"Parking citation locations in the District of Columbia.   The Vision Zero data contained in this layer pertain to parking violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example, the District Department of Transportation's (DDOT) traffic control officers write parking violations to prevent congestion through enforcement and control at intersections. Parking violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation.Data was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported into DDOT?s SQL server, where the Office of the Chief Technology Officer (OCTO) geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.",2016-02-11T14:28:43.000Z,2017-09-19T19:06:20.000Z,http://opendata.dc.gov/datasets/6bfd510fba784d02a034d2ba5ecffb0f_1,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Parking_2010/MapServer/1,"-77.1121,38.8193,-76.9107,38.9905",http://opendata.dc.gov/datasets/6bfd510fba784d02a034d2ba5ecffb0f_1
http://opendata.dc.gov/datasets/0bf5acd73f90447789b4c07acff434c5_10,Parking Violations Issued in November 2016,"Parking citation locations in the District of Columbia. The?Vision Zero?data contained in this layer pertain to parking violations issued by the District of Columbia's?Metropolitan Police Department (MPD)?and partner agencies with the authority. For example, the?District Department of Transportation's (DDOT)?traffic control officers write parking?violations?to prevent congestion through enforcement and control at intersections.Parking violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation.Data was originally downloaded from the District?Department of Motor Vehicle's?eTIMS meter work order management system. Data was exported into DDOT?s SQL server, where the?Office of the Chief Technology Officer (OCTO)?geocoded citation data to the street segment level. Data was then visualized using the street segment centroid?coordinates.",2017-02-21T14:10:57.000Z,2017-09-19T19:06:32.000Z,http://opendata.dc.gov/datasets/0bf5acd73f90447789b4c07acff434c5_10,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Parking_2016/MapServer/10,"-77.176,38.755,-76.896,39.035",http://opendata.dc.gov/datasets/0bf5acd73f90447789b4c07acff434c5_10
http://opendata.dc.gov/datasets/150bd05020944c0fb265a926f4783a8e_11,Parking Violations Issued in December 2012,"Parking citation locations in the District of Columbia.   The Vision Zero data contained in this layer pertain to parking violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example, the District Department of Transportation's (DDOT) traffic control officers write parking violations to prevent congestion through enforcement and control at intersections. Parking violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation.Data was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported into DDOT?s SQL server, where the Office of the Chief Technology Officer (OCTO) geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.",2016-02-12T22:33:40.000Z,2017-10-06T18:59:51.493Z,http://opendata.dc.gov/datasets/150bd05020944c0fb265a926f4783a8e_11,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Parking_2012/MapServer/11,"-77.1121,38.8188,-76.9097,38.9944",http://opendata.dc.gov/datasets/150bd05020944c0fb265a926f4783a8e_11
http://opendata.dc.gov/datasets/a0225495cda9411db0373a1db40a64d5_21,Neighborhood Composition (Retired),"This layer was retired on June 15, 2017. Neighborhood Composition is an index that describes the socio-economic status of the 1990 DC Census Tracts. It was created to support the Neighborhood Revitalization project to to target areas for revitalization initiatives. Neighborhood Composition categories are Distressed, Emerging, Stable, Transitioning, and N/A as captured in field [NHOOD_COMP]",2015-02-27T20:48:00.000Z,2017-10-06T18:21:07.902Z,http://opendata.dc.gov/datasets/a0225495cda9411db0373a1db40a64d5_21,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Demographic_WebMercator/MapServer/21,"-77.1198218818,38.7917019339,-76.908949703,38.9959160105",http://opendata.dc.gov/datasets/a0225495cda9411db0373a1db40a64d5_21
http://opendata.dc.gov/datasets/27a4bc866a2a4ae3a87324db240b1e44_5,Parking Violations Issued in June 2012,"Parking citation locations in the District of Columbia.   The Vision Zero data contained in this layer pertain to parking violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example, the District Department of Transportation's (DDOT) traffic control officers write parking violations to prevent congestion through enforcement and control at intersections. Parking violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation.Data was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported into DDOT?s SQL server, where the Office of the Chief Technology Officer (OCTO) geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.",2016-02-12T22:25:45.000Z,2017-10-06T20:12:01.208Z,http://opendata.dc.gov/datasets/27a4bc866a2a4ae3a87324db240b1e44_5,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Parking_2012/MapServer/5,"-77.111,38.8193,-76.9122,38.9936",http://opendata.dc.gov/datasets/27a4bc866a2a4ae3a87324db240b1e44_5
http://opendata.dc.gov/datasets/7d4139d0e5624edf95d1676f3b91131f_2,Parking Violations Issued in March 2012,"Parking citation locations in the District of Columbia.   The Vision Zero data contained in this layer pertain to parking violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example, the District Department of Transportation's (DDOT) traffic control officers write parking violations to prevent congestion through enforcement and control at intersections. Parking violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation.Data was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported into DDOT?s SQL server, where the Office of the Chief Technology Officer (OCTO) geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.",2016-02-12T22:23:48.000Z,2017-10-06T19:51:40.809Z,http://opendata.dc.gov/datasets/7d4139d0e5624edf95d1676f3b91131f_2,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Parking_2012/MapServer/2,"-77.1124,38.8193,-76.9108,38.9937",http://opendata.dc.gov/datasets/7d4139d0e5624edf95d1676f3b91131f_2
http://opendata.dc.gov/datasets/0d7262c9feee41d8802eaf43253f6557_24,Traffic Signal Maintenance - Last 30 Days,This data layer shows 311 Service Requests in the last 30 days for investigation traffic signal issues.,2015-04-30T13:01:14.000Z,2017-09-11T20:13:29.000Z,http://opendata.dc.gov/datasets/0d7262c9feee41d8802eaf43253f6557_24,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_APPS/SR_30days_Open/MapServer/24,"-77.1118355364,38.8223873223,-76.9107007772,38.9906764473",http://opendata.dc.gov/datasets/0d7262c9feee41d8802eaf43253f6557_24
http://opendata.dc.gov/datasets/2a397405e336423d80bf7f94ed5ae7e7_6,Parking Violations Issued in July 2016,"Parking citation locations in the District of Columbia. The?Vision Zero?data contained in this layer pertain to parking violations issued by the District of Columbia's?Metropolitan Police Department (MPD)?and partner agencies with the authority. For example, the?District Department of Transportation's (DDOT)?traffic control officers write parking?violations?to prevent congestion through enforcement and control at intersections.Parking violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation.Data was originally downloaded from the District?Department of Motor Vehicle's?eTIMS meter work order management system. Data was exported into DDOT?s SQL server, where the?Office of the Chief Technology Officer (OCTO)?geocoded citation data to the street segment level. Data was then visualized using the street segment centroid?coordinates.",2017-02-21T13:52:52.000Z,2017-10-06T18:11:11.554Z,http://opendata.dc.gov/datasets/2a397405e336423d80bf7f94ed5ae7e7_6,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Parking_2016/MapServer/6,"-77.176,38.755,-76.896,39.035",http://opendata.dc.gov/datasets/2a397405e336423d80bf7f94ed5ae7e7_6
http://opendata.dc.gov/datasets/93c1160a13cd49e0a411b3f8e6c3be66_0,Parking Violations Issued in January 2014,"Parking citation locations in the District of Columbia.   The Vision Zero data contained in this layer pertain to parking violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example, the District Department of Transportation's (DDOT) traffic control officers write parking violations to prevent congestion through enforcement and control at intersections. Parking violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation.Data was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported into DDOT?s SQL server, where the Office of the Chief Technology Officer (OCTO) geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.",2016-02-12T23:34:54.000Z,2017-09-19T19:06:22.000Z,http://opendata.dc.gov/datasets/93c1160a13cd49e0a411b3f8e6c3be66_0,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Parking_2014/MapServer/0,"-77.1121,38.8193,-76.9096,38.9923",http://opendata.dc.gov/datasets/93c1160a13cd49e0a411b3f8e6c3be66_0
http://opendata.dc.gov/datasets/91035a3459b4459d85f920d73978c4e2_11,Downtown Credit Trade Area,"Credit Trade Areas exist only in the Downtown Zones in the 2016 Zoning Regulations and are generated by the development of residential, arts, or preferred uses and may also be generated on historic properties through conservation efforts. Credits can also be used/converted/or generated under specified circumstances if the properties were eligible for Transferable Development Rights (TDR) or Combined Lot Development (CLD) under the 1958 Zoning Regulations. ",2017-09-12T14:28:31.000Z,2017-09-21T17:19:39.000Z,http://opendata.dc.gov/datasets/91035a3459b4459d85f920d73978c4e2_11,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCOZ/Zone_Mapservice/MapServer/11,"-77.0488,38.8765,-77.002,38.9108",http://opendata.dc.gov/datasets/91035a3459b4459d85f920d73978c4e2_11
http://opendata.dc.gov/datasets/632523fb8bcc4deb9fe9fd05e6765205_8,Parking Violations Issued in September 2016,"Parking citation locations in the District of Columbia. The?Vision Zero?data contained in this layer pertain to parking violations issued by the District of Columbia's?Metropolitan Police Department (MPD)?and partner agencies with the authority. For example, the?District Department of Transportation's (DDOT)?traffic control officers write parking?violations?to prevent congestion through enforcement and control at intersections.Parking violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation.Data was originally downloaded from the District?Department of Motor Vehicle's?eTIMS meter work order management system. Data was exported into DDOT?s SQL server, where the?Office of the Chief Technology Officer (OCTO)?geocoded citation data to the street segment level. Data was then visualized using the street segment centroid?coordinates.",2017-02-21T14:00:34.000Z,2017-10-06T18:15:41.622Z,http://opendata.dc.gov/datasets/632523fb8bcc4deb9fe9fd05e6765205_8,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Parking_2016/MapServer/8,"-77.176,38.755,-76.896,39.035",http://opendata.dc.gov/datasets/632523fb8bcc4deb9fe9fd05e6765205_8
http://opendata.dc.gov/datasets/29ae32ced6694cd8b51051b4b4408163_11,Parking Violations Issued in December 2010,"Parking citation locations in the District of Columbia.   The Vision Zero data contained in this layer pertain to parking violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example, the District Department of Transportation's (DDOT) traffic control officers write parking violations to prevent congestion through enforcement and control at intersections. Parking violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation.Data was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported into DDOT?s SQL server, where the Office of the Chief Technology Officer (OCTO) geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.",2016-02-11T14:46:31.000Z,2017-09-19T19:06:19.000Z,http://opendata.dc.gov/datasets/29ae32ced6694cd8b51051b4b4408163_11,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Parking_2010/MapServer/11,"-77.112,38.8193,-76.91,38.9944",http://opendata.dc.gov/datasets/29ae32ced6694cd8b51051b4b4408163_11
http://opendata.dc.gov/datasets/3f557f661e444c29b217eb63c2324d34_6,Parking Violations Issued in July 2014,"Parking citation locations in the District of Columbia.   The Vision Zero data contained in this layer pertain to parking violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example, the District Department of Transportation's (DDOT) traffic control officers write parking violations to prevent congestion through enforcement and control at intersections. Parking violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation.Data was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported into DDOT?s SQL server, where the Office of the Chief Technology Officer (OCTO) geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.",2016-02-12T23:39:26.000Z,2017-09-19T19:06:24.000Z,http://opendata.dc.gov/datasets/3f557f661e444c29b217eb63c2324d34_6,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Parking_2014/MapServer/6,"-77.1124,38.8188,-76.9104,38.9936",http://opendata.dc.gov/datasets/3f557f661e444c29b217eb63c2324d34_6
http://opendata.dc.gov/datasets/58e41f6541bf4c10b94342ba7d7f6442_9,Parking Violations Issued in October 2015,"Parking citation locations in the District of Columbia.   The Vision Zero data contained in this layer pertain to parking violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example, the District Department of Transportation's (DDOT) traffic control officers write parking violations to prevent congestion through enforcement and control at intersections. Parking violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation.Data was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported into DDOT?s SQL server, where the Office of the Chief Technology Officer (OCTO) geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.",2016-02-13T00:54:32.000Z,2017-09-19T19:06:33.000Z,http://opendata.dc.gov/datasets/58e41f6541bf4c10b94342ba7d7f6442_9,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Parking_2015/MapServer/9,"-77.1124,38.8193,-76.9096,38.9907",http://opendata.dc.gov/datasets/58e41f6541bf4c10b94342ba7d7f6442_9
http://opendata.dc.gov/datasets/7e688a52e65d49c0beef48289860f465_0,Parking Violations Issued in January 2016,"Parking citation locations in the District of Columbia. The?Vision Zero?data contained in this layer pertain to parking violations issued by the District of Columbia's?Metropolitan Police Department (MPD)?and partner agencies with the authority. For example, the?District Department of Transportation's (DDOT)?traffic control officers write parking?violations?to prevent congestion through enforcement and control at intersections.Parking violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation.Data was originally downloaded from the?District Department of Motor Vehicle's?eTIMS meter work order management system. Data was exported into DDOT?s SQL server, where the?Office of?the Chief Technology Officer (OCTO)?geocoded citation data to the street segment level. Data was then visualized using the street segment centroid?coordinates.",2016-07-21T14:51:39.000Z,2017-09-19T19:06:23.000Z,http://opendata.dc.gov/datasets/7e688a52e65d49c0beef48289860f465_0,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Parking_2016/MapServer/0,"-77.176,38.755,-76.896,39.035",http://opendata.dc.gov/datasets/7e688a52e65d49c0beef48289860f465_0
