publisher,keyword,identifier,title,description,issued,modified,landingPage,webService,spatial
http://gis-mdot.opendata.arcgis.com/datasets/84626254386246518a43a7a6f1ea2049_7,Michigan Creel Data Harvest,This data is an estimate of the total harvest (number of fish removed) and catch (number of fish harvested and number of fish caught),2016-03-01T14:55:29.000Z,2018-02-07T12:31:44.548Z,http://gis-mdot.opendata.arcgis.com/datasets/84626254386246518a43a7a6f1ea2049_7,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/ArcGIS/rest/services/dnrFisheries/FeatureServer/7,"-180.0,-90.0,180.0,90.0"
http://gis-mdot.opendata.arcgis.com/datasets/1e71a854afea41c4ad1aa95b20393d6c_6,Michigan Creel Data Effort,This data is an estimate of the total effort (hours fished) by anglers.,2016-03-01T14:54:44.000Z,2018-02-07T12:25:49.338Z,http://gis-mdot.opendata.arcgis.com/datasets/1e71a854afea41c4ad1aa95b20393d6c_6,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/ArcGIS/rest/services/dnrFisheries/FeatureServer/6,"-180.0,-90.0,180.0,90.0"
