identifier,title,description,issued,modified,landingPage,webService,spatial
http://gis-midnr.opendata.arcgis.com/datasets/1d75af0fe6024a578c56266c9f10388f_0,Michigan Shooting Ranges,There is no description available.,2017-11-07T17:18:36.000Z,2017-11-27T14:50:10.096Z,http://gis-midnr.opendata.arcgis.com/datasets/1d75af0fe6024a578c56266c9f10388f_0,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/pub_ShootingRanges/FeatureServer/0,"-89.5701,41.6965,-82.2026,47.4094",http://gis-midnr.opendata.arcgis.com/datasets/1d75af0fe6024a578c56266c9f10388f_0
http://gis-midnr.opendata.arcgis.com/datasets/6031c4fb8cac48649f2e0a98999d1248_0,Great Lakes,This is a basic layer with the outline of the Great Lakes.,2017-11-14T15:21:38.000Z,2017-11-27T14:50:07.629Z,http://gis-midnr.opendata.arcgis.com/datasets/6031c4fb8cac48649f2e0a98999d1248_0,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/Great_Lakes/FeatureServer/0,"-180.0,-90.0,180.0,90.0",http://gis-midnr.opendata.arcgis.com/datasets/6031c4fb8cac48649f2e0a98999d1248_0
