identifier,title,description,issued,modified,landingPage,webService,spatial
http://opendata.dc.gov/datasets/eebc34f6d4d6422ea5d2d0a694553c2b_77,Partial Light Plow Routes,Partial Light Plow Routes. This feature class contains locations and attributes of the DC Residential Snow Areas. The boundaries were created to reflect the updated street centerlines (as of November 2009).?This specific data set was created for the specific purpose of printing maps of each of the 82 RSAs (and their associated snowroutes) on a letter-sized sheet of paper for use by snow teams.,2015-02-27T21:15:15.000Z,2017-04-11T18:40:22.000Z,http://opendata.dc.gov/datasets/eebc34f6d4d6422ea5d2d0a694553c2b_77,http://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Transportation_WebMercator/MapServer/77,"-77.1156273897,38.8043486798,-76.9094011823,38.9952539985",http://opendata.dc.gov/datasets/eebc34f6d4d6422ea5d2d0a694553c2b_77
